@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
230,68.833333,0,164.297871,179.868796,0.477379,1,0.295256,1,0.704744,0.455903,0.564482,1.771535,0.004307
231,68.833333,0,163.742763,180.423904,0.475766,1,0.29596,1,0.70404,0.456743,0.563138,1.775763,0.004324
232,68.833333,0,163.187655,180.979011,0.474153,1,0.296669,1,0.703331,0.457586,0.561794,1.780011,0.004767
233,68.833333,0,162.632548,181.534119,0.47254,1,0.29738,1,0.70262,0.458432,0.56045,1.78428,0.004787
234,68.833333,0,161.557027,182.60964,0.469415,1,0.298768,1,0.701232,0.460079,0.557846,1.79261,0.004963
235,68.833333,0,161.00192,183.164747,0.467802,1,0.29949,1,0.70051,0.460935,0.556502,1.796939,0.005224
236,68.833333,0,160.446812,183.719855,0.466189,1,0.300215,1,0.699785,0.461793,0.555158,1.80129,0.005988
237,68.833333,0,159.891705,184.274962,0.464576,1,0.300944,1,0.699056,0.462654,0.553814,1.805662,0.006076
238,68.833333,0,158.816184,185.350483,0.461451,1,0.302365,1,0.697635,0.464333,0.551209,1.814192,0.006369
239,68.833333,0,157.740663,186.426004,0.458326,1,0.303801,1,0.696199,0.466023,0.548605,1.822804,0.006617
240,68.833333,0,157.185555,186.981111,0.456713,1,0.304547,1,0.695453,0.466901,0.547261,1.827281,0.006684
241,68.833333,0,156.630448,187.536219,0.455101,1,0.305297,1,0.694703,0.467781,0.545917,1.83178,0.006914
242,68.833333,0,156.07534,188.091326,0.453488,1,0.30605,1,0.69395,0.468665,0.544573,1.836301,0.007176
243,68.833333,0,154.999819,189.166847,0.450363,1,0.307521,1,0.692479,0.470388,0.541969,1.845124,0.007423
244,68.833333,0,154.444712,189.721955,0.44875,1,0.308285,1,0.691715,0.471281,0.540625,1.849712,0.007634
245,68.833333,0,153.369191,190.797476,0.445625,1,0.309777,1,0.690223,0.473023,0.538021,1.858665,0.007678
246,68.833333,0,152.29367,191.872996,0.4425,1,0.311284,1,0.688716,0.474778,0.535416,1.867705,0.007771
247,68.833333,0,151.738563,192.428104,0.440887,1,0.312068,1,0.687932,0.475688,0.534072,1.872405,0.008067
248,68.833333,0,151.145172,193.021495,0.439163,1,0.312909,1,0.687091,0.476666,0.532636,1.877456,0.009435
249,68.833333,0,150.590064,193.576602,0.43755,1,0.313701,1,0.686299,0.477584,0.531292,1.882206,0.009629
250,68.833333,0,150.034957,194.13171,0.435937,1,0.314497,1,0.685503,0.478505,0.529947,1.88698,0.009826
251,68.833333,0,149.479849,194.686817,0.434324,1,0.315296,1,0.684704,0.47943,0.528603,1.891778,0.009839
252,68.833333,0,148.404328,195.762338,0.431199,1,0.316857,1,0.683143,0.481233,0.525999,1.901144,0.010134
253,68.833333,0,147.849221,196.317446,0.429586,1,0.317669,1,0.682331,0.482168,0.524655,1.906014,0.01015
254,68.833333,0,147.25583,196.910837,0.427862,1,0.318541,1,0.681459,0.483172,0.523218,1.911248,0.01075
255,68.833333,0,146.700723,197.465944,0.426249,1,0.319362,1,0.680638,0.484116,0.521874,1.916171,0.010777
256,68.833333,0,146.145615,198.021052,0.424636,1,0.320186,1,0.679814,0.485062,0.52053,1.921118,0.010845
257,68.833333,0,145.590508,198.576159,0.423023,1,0.321015,1,0.678985,0.486013,0.519186,1.926092,0.01086
258,68.833333,0,143.779104,200.387563,0.41776,1,0.32375,1,0.67625,0.489141,0.5148,1.942502,0.010962
259,68.833333,0,142.703583,201.463083,0.414635,1,0.325396,1,0.674604,0.491017,0.512196,1.952378,0.011014
260,68.833333,0,142.148476,202.018191,0.413022,1,0.326252,1,0.673748,0.491991,0.510852,1.957515,0.011287
261,65.84058,2.992754,142.148476,202.018191,0.413022,0.956522,0.316558,0.956522,0.683442,0.475688,0.503605,1.899347,0.011988
262,65.84058,2.992754,140.714448,203.452219,0.408856,0.956522,0.318756,0.956522,0.681244,0.478165,0.500133,1.912534,0.012116
263,65.84058,2.992754,140.15934,204.007326,0.407243,0.956522,0.319615,0.956522,0.680385,0.479131,0.498789,1.917688,0.012159
264,65.84058,2.992754,139.08382,205.082847,0.404118,0.956522,0.321292,0.956522,0.678708,0.481013,0.496185,1.927752,0.012326
265,65.84058,2.992754,138.528712,205.637955,0.402505,0.956522,0.322165,0.956522,0.677835,0.481991,0.494841,1.932988,0.012337
266,65.84058,2.992754,137.973605,206.193062,0.400892,0.956522,0.323042,0.956522,0.676958,0.482972,0.493497,1.938253,0.012353
267,65.84058,2.992754,136.539577,207.62709,0.396725,0.956522,0.325331,0.956522,0.674669,0.485526,0.490025,1.951987,0.012551
268,65.84058,2.992754,135.984469,208.182197,0.395112,0.956522,0.326226,0.956522,0.673774,0.486522,0.488681,1.957356,0.012669
269,65.84058,2.992754,135.429362,208.737305,0.393499,0.956522,0.327126,0.956522,0.672874,0.487522,0.487336,1.962754,0.013107
270,65.84058,2.992754,134.353841,209.812826,0.390374,0.956522,0.328883,0.956522,0.671117,0.489471,0.484732,1.973299,0.013206
271,65.84058,2.992754,133.27832,210.888347,0.387249,0.956522,0.33066,0.956522,0.66934,0.491435,0.482128,1.983958,0.013444
272,65.84058,2.992754,132.723212,211.443454,0.385636,0.956522,0.331584,0.956522,0.668416,0.492455,0.480784,1.989504,0.013729
273,65.84058,2.992754,130.911809,213.254858,0.380373,0.956522,0.334637,0.956522,0.665363,0.495814,0.476398,2.00782,0.01379
274,65.84058,2.992754,130.356701,213.809965,0.37876,0.956522,0.335584,0.956522,0.664416,0.496853,0.475054,2.013501,0.013936
275,65.84058,2.992754,129.801594,214.365073,0.377147,0.956522,0.336536,0.956522,0.663464,0.497895,0.47371,2.019214,0.014042
276,65.84058,2.992754,129.246486,214.92018,0.375535,0.956522,0.337493,0.956522,0.662507,0.498943,0.472366,2.02496,0.014316
277,65.84058,2.992754,128.691379,215.475288,0.373922,0.956522,0.338456,0.956522,0.661544,0.499994,0.471022,2.030738,0.014595
278,65.84058,2.992754,128.136271,216.030395,0.372309,0.956522,0.339425,0.956522,0.660575,0.50105,0.469678,2.03655,0.014754
279,65.84058,2.992754,127.581164,216.585503,0.370696,0.956522,0.340399,0.956522,0.659601,0.502111,0.468334,2.042394,0.014785
280,65.84058,2.992754,127.026056,217.14061,0.369083,0.956522,0.341379,0.956522,0.658621,0.503176,0.466989,2.048273,0.015905
281,65.84058,2.992754,125.950535,218.216131,0.365958,0.956522,0.343293,0.956522,0.656707,0.505253,0.464385,2.059759,0.016024
282,65.84058,2.992754,125.395428,218.771239,0.364345,0.956522,0.34429,0.956522,0.65571,0.506331,0.463041,2.065738,0.016069
283,65.84058,2.992754,124.84032,219.326346,0.362732,0.956522,0.345292,0.956522,0.654708,0.507414,0.461697,2.071752,0.016083
284,65.84058,2.992754,124.285213,219.881454,0.361119,0.956522,0.3463,0.956522,0.6537,0.508502,0.460353,2.077801,0.016425
285,65.84058,2.992754,123.730105,220.436561,0.359506,0.956522,0.347314,0.956522,0.652686,0.509594,0.459009,2.083885,0.017212
286,65.84058,2.992754,123.136715,221.029952,0.357782,0.956522,0.348405,0.956522,0.651595,0.510767,0.457572,2.090428,0.017247
287,65.84058,2.992754,122.581607,221.58506,0.356169,0.956522,0.349431,0.956522,0.650569,0.511869,0.456228,2.096587,0.018104
288,65.84058,2.992754,120.770204,223.396463,0.350906,0.956522,0.352823,0.956522,0.647177,0.515499,0.451842,2.116938,0.018614
289,65.84058,2.992754,120.215096,223.951571,0.349293,0.956522,0.353876,0.956522,0.646124,0.516622,0.450498,2.123254,0.01959
290,65.84058,2.992754,119.659988,224.506678,0.34768,0.956522,0.354935,0.956522,0.645065,0.517749,0.449154,2.129608,0.020054
291,65.84058,2.992754,119.104881,225.061786,0.346067,0.956522,0.356,0.956522,0.644,0.518882,0.44781,2.136,0.020199
292,65.84058,2.992754,118.549773,225.616893,0.344455,0.956522,0.357072,0.956522,0.642928,0.520019,0.446466,2.14243,0.020689
293,65.84058,2.992754,117.115746,227.050921,0.340288,0.956522,0.35987,0.956522,0.64013,0.522981,0.442994,2.159223,0.020744
294,65.84058,2.992754,116.560638,227.606029,0.338675,0.956522,0.360966,0.956522,0.639034,0.524136,0.441649,2.165794,0.021138
295,65.84058,2.992754,116.005531,228.161136,0.337062,0.956522,0.362068,0.956522,0.637932,0.525297,0.440305,2.172405,0.02132
296,65.84058,2.992754,115.450423,228.716244,0.335449,0.956522,0.363176,0.956522,0.636824,0.526463,0.438961,2.179057,0.021363
297,65.84058,2.992754,114.374902,229.791764,0.332324,0.956522,0.365344,0.956522,0.634656,0.528736,0.436357,2.192062,0.021458
298,65.84058,2.992754,113.819795,230.346872,0.330711,0.956522,0.366472,0.956522,0.633528,0.529917,0.435013,2.198835,0.021614
299,65.84058,2.992754,113.264687,230.901979,0.329098,0.956522,0.367608,0.956522,0.632392,0.531104,0.433669,2.20565,0.021801
300,65.84058,2.992754,112.70958,231.457087,0.327485,0.956522,0.368751,0.956522,0.631249,0.532296,0.432325,2.212507,0.022201
301,65.84058,2.992754,112.154472,232.012195,0.325873,0.956522,0.369901,0.956522,0.630099,0.533493,0.430981,2.219407,0.02272
302,65.84058,2.992754,111.599365,232.567302,0.32426,0.956522,0.371058,0.956522,0.628942,0.534695,0.429637,2.22635,0.023234
303,65.84058,2.992754,109.787961,234.378706,0.318996,0.956522,0.374885,0.956522,0.625115,0.538657,0.425251,2.249313,0.02438
304,65.84058,2.992754,109.232854,234.933813,0.317384,0.956522,0.376074,0.956522,0.623926,0.539883,0.423907,2.256444,0.025156
305,65.84058,2.992754,107.798826,236.367841,0.313217,0.956522,0.37918,0.956522,0.62082,0.543076,0.420434,2.27508,0.025218
306,65.84058,2.992754,106.723305,237.443362,0.310092,0.956522,0.381543,0.956522,0.618457,0.545496,0.41783,2.289259,0.026941
307,65.84058,2.992754,105.289277,238.87739,0.305925,0.956522,0.38474,0.956522,0.61526,0.548756,0.414358,2.308443,0.027016
308,65.84058,2.992754,104.213756,239.95291,0.3028,0.956522,0.387174,0.956522,0.612826,0.551226,0.411754,2.323043,0.027113
309,65.84058,2.992754,103.658649,240.508018,0.301187,0.956522,0.388442,0.956522,0.611558,0.55251,0.41041,2.330651,0.028263
310,65.84058,2.992754,103.103541,241.063125,0.299574,0.956522,0.389718,0.956522,0.610282,0.5538,0.409066,2.338309,0.028484
311,65.84058,2.992754,102.548434,241.618233,0.297962,0.956522,0.391003,0.956522,0.608997,0.555096,0.407722,2.346017,0.029923
312,65.84058,2.992754,101.472913,242.693754,0.294837,0.956522,0.393516,0.956522,0.606484,0.557624,0.405117,2.361098,0.030016
313,65.84058,2.992754,100.038885,244.127782,0.29067,0.956522,0.396918,0.956522,0.603082,0.561031,0.401645,2.381509,0.030785
314,65.84058,2.992754,99.483778,244.682889,0.289057,0.956522,0.398251,0.956522,0.601749,0.562361,0.400301,2.389506,0.030795
315,65.84058,2.992754,98.92867,245.237997,0.287444,0.956522,0.399593,0.956522,0.600407,0.563697,0.398957,2.397556,0.03106
316,65.84058,2.992754,97.853149,246.313517,0.284319,0.956522,0.402218,0.956522,0.597782,0.566305,0.396353,2.413309,0.031342
317,65.84058,2.992754,97.298042,246.868625,0.282706,0.956522,0.403587,0.956522,0.596413,0.56766,0.395009,2.42152,0.032902
318,65.84058,2.992754,95.486638,248.680028,0.277443,0.956522,0.408118,0.956522,0.591882,0.572127,0.390623,2.448709,0.032995
319,65.84058,2.992754,93.675235,250.491432,0.27218,0.956522,0.412753,0.956522,0.587247,0.576666,0.386237,2.476516,0.033768
320,65.84058,2.992754,92.599714,251.566953,0.269055,0.956522,0.415555,0.956522,0.584445,0.579395,0.383633,2.493327,0.038409
321,65.84058,2.992754,92.044606,252.12206,0.267442,0.956522,0.417016,0.956522,0.582984,0.580813,0.382289,2.502093,0.039706
322,65.84058,2.992754,90.233203,253.933464,0.262179,0.956522,0.421855,0.956522,0.578145,0.585491,0.377903,2.531133,0.040813
323,65.84058,2.992754,89.678095,254.488571,0.260566,0.956522,0.423361,0.956522,0.576639,0.58694,0.376559,2.540167,0.041445
324,65.84058,2.992754,88.244068,255.922599,0.256399,0.956522,0.427301,0.956522,0.572699,0.590716,0.373086,2.563808,0.04226
325,65.84058,2.992754,86.432664,257.734003,0.251136,0.956522,0.432384,0.956522,0.567616,0.595555,0.3687,2.594307,0.042833
326,65.84058,2.992754,85.357143,258.809523,0.248011,0.956522,0.43546,0.956522,0.56454,0.598466,0.366096,2.612761,0.043337
327,65.84058,2.992754,84.763752,259.402914,0.246287,0.956522,0.437176,0.956522,0.562824,0.600085,0.364659,2.623055,0.043584
328,65.84058,2.992754,84.208645,259.958022,0.244674,0.956522,0.438793,0.956522,0.561207,0.601606,0.363315,2.632759,0.045161
329,65.84058,2.992754,82.397241,261.769425,0.239411,0.956522,0.444155,0.956522,0.555845,0.606627,0.358929,2.66493,0.047603
330,65.84058,2.992754,80.585838,263.580829,0.234148,0.956522,0.44965,0.956522,0.55035,0.611731,0.354543,2.697898,0.047722
331,65.84058,2.992754,80.03073,264.135936,0.232535,0.956522,0.451361,0.956522,0.548639,0.613313,0.353199,2.708164,0.050886
332,65.84058,2.992754,78.219327,265.94734,0.227272,0.956522,0.457036,0.956522,0.542964,0.618531,0.348813,2.742217,0.052173
333,65.84058,2.992754,76.407923,267.758743,0.222008,0.956522,0.462856,0.956522,0.537144,0.623839,0.344427,2.777136,0.057419
334,65.84058,2.992754,74.59652,269.570147,0.216745,0.956522,0.468826,0.956522,0.531174,0.629239,0.340041,2.812957,0.0604
335,65.84058,2.992754,74.041412,270.125254,0.215132,0.956522,0.470687,0.956522,0.529313,0.630913,0.338697,2.82412,0.060656
336,65.84058,2.992754,73.448021,270.718645,0.213408,0.956522,0.472692,0.956522,0.527308,0.632712,0.337261,2.836151,0.061081
337,65.84058,2.992754,72.892914,271.273753,0.211795,0.956522,0.474583,0.956522,0.525417,0.634404,0.335916,2.847499,0.062084
338,65.84058,2.992754,71.817393,272.349274,0.20867,0.956522,0.478291,0.956522,0.521709,0.637708,0.333312,2.869746,0.064985
339,65.84058,2.992754,70.741872,273.424794,0.205545,0.956522,0.482057,0.956522,0.517943,0.641047,0.330708,2.892344,0.065225
340,65.84058,2.992754,69.307844,274.858822,0.201379,0.956522,0.487172,0.956522,0.512828,0.645554,0.327236,2.923034,0.069179
341,65.84058,2.992754,67.496441,276.670226,0.196116,0.956522,0.493791,0.956522,0.506209,0.651338,0.32285,2.962744,0.069933
342,65.84058,2.992754,66.42092,277.745747,0.192991,0.956522,0.497806,0.956522,0.502194,0.654821,0.320246,2.986837,0.069997
343,65.84058,2.992754,64.609517,279.55715,0.187727,0.956522,0.504719,0.956522,0.495281,0.660773,0.31586,3.028311,0.071305
344,65.84058,2.992754,62.798113,281.368554,0.182464,0.956522,0.511826,0.956522,0.488174,0.666834,0.311474,3.070954,0.073604
345,65.84058,2.992754,62.204722,281.961944,0.18074,0.956522,0.514198,0.956522,0.485802,0.668844,0.310037,3.085185,0.074318
346,65.84058,2.992754,60.393319,283.773348,0.175477,0.956522,0.521576,0.956522,0.478424,0.675055,0.305651,3.129456,0.07861
347,65.84058,2.992754,58.581915,285.584751,0.170214,0.956522,0.529169,0.956522,0.470831,0.681383,0.301265,3.175017,0.080814
348,65.84058,2.992754,57.506394,286.660272,0.167089,0.956522,0.533784,0.956522,0.466216,0.685196,0.298661,3.202701,0.081935
349,65.84058,2.992754,55.694991,288.471676,0.161826,0.956522,0.541739,0.956522,0.458261,0.691716,0.294275,3.250435,0.082244
350,65.84058,2.992754,54.61947,289.547197,0.158701,0.956522,0.546576,0.956522,0.453424,0.695646,0.291671,3.279456,0.082619
351,65.84058,2.992754,53.185442,290.981224,0.154534,0.956522,0.553161,0.956522,0.446839,0.700956,0.288199,3.318967,0.085093
352,65.84058,2.992754,51.374039,292.792628,0.149271,0.956522,0.56171,0.956522,0.43829,0.707781,0.283813,3.370258,0.090566
353,65.84058,2.992754,49.940011,294.226656,0.145104,0.956522,0.568667,0.956522,0.431333,0.713279,0.28034,3.412001,0.094897
354,65.84058,2.992754,48.128608,296.038059,0.139841,0.956522,0.577705,0.956522,0.422295,0.720347,0.275954,3.466231,0.095223
355,65.84058,2.992754,47.5735,296.593167,0.138228,0.956522,0.580533,0.956522,0.419467,0.722541,0.27461,3.483196,0.100293
356,65.84058,2.992754,47.018393,297.148274,0.136615,0.956522,0.583388,0.956522,0.416612,0.724748,0.273266,3.500329,0.103375
357,65.84058,2.992754,45.942872,298.223795,0.13349,0.956522,0.589001,0.956522,0.410999,0.729064,0.270662,3.534007,0.104185
358,65.84058,2.992754,44.131468,300.035199,0.128227,0.956522,0.598703,0.956522,0.401297,0.73645,0.266276,3.592217,0.105311
359,65.84058,2.992754,42.320065,301.846602,0.122964,0.956522,0.60873,0.956522,0.39127,0.743987,0.26189,3.652377,0.116479
360,65.84058,2.992754,40.508661,303.658006,0.117701,0.956522,0.619098,0.956522,0.380902,0.75168,0.257504,3.714587,0.123483
361,65.84058,2.992754,39.43314,304.733526,0.114576,0.956522,0.625423,0.956522,0.374577,0.756323,0.2549,3.752537,0.123985
362,65.84058,2.992754,38.878033,305.288634,0.112963,0.956522,0.628738,0.956522,0.371262,0.758742,0.253556,3.772429,0.127318
363,65.84058,2.992754,38.322925,305.843741,0.11135,0.956522,0.632089,0.956522,0.367911,0.761177,0.252212,3.792533,0.129665
364,65.84058,2.992754,37.767818,306.398849,0.109737,0.956522,0.635475,0.956522,0.364525,0.763627,0.250868,3.812852,0.134322
365,65.84058,2.992754,36.692297,307.47437,0.106612,0.956522,0.642141,0.956522,0.357859,0.76842,0.248264,3.852847,0.138038
366,65.84058,2.992754,35.258269,308.908398,0.102445,0.956522,0.65125,0.956522,0.34875,0.774904,0.244791,3.907497,0.138799
367,62.847826,5.985507,35.258269,308.908398,0.102445,0.913043,0.640611,0.913043,0.359389,0.752942,0.237545,3.843665,0.1443
368,62.847826,5.985507,33.824241,310.342425,0.098279,0.913043,0.650114,0.913043,0.349886,0.759466,0.234073,3.900682,0.145659
369,62.847826,5.985507,33.269134,310.897533,0.096666,0.913043,0.653868,0.913043,0.346132,0.762021,0.232729,3.923209,0.14679
370,62.847826,5.985507,31.45773,312.708936,0.091403,0.913043,0.666428,0.913043,0.333572,0.770482,0.228343,3.998566,0.161084
371,62.847826,5.985507,29.646327,314.52034,0.086139,0.913043,0.679479,0.913043,0.320521,0.779134,0.223957,4.076873,0.172736
372,62.847826,5.985507,27.834923,316.331743,0.080876,0.913043,0.693052,0.913043,0.306948,0.787981,0.219571,4.15831,0.172754
373,62.847826,5.985507,27.279816,316.886851,0.079263,0.913043,0.69732,0.913043,0.30268,0.790733,0.218227,4.183921,0.184523
374,62.847826,5.985507,25.468412,318.698254,0.074,0.913043,0.711623,0.913043,0.288377,0.799847,0.213841,4.269735,0.200975
375,62.847826,5.985507,24.034384,320.132282,0.069834,0.913043,0.723368,0.913043,0.276632,0.807213,0.210369,4.340209,0.217881
376,62.847826,5.985507,22.222981,321.943686,0.06457,0.913043,0.738771,0.913043,0.261229,0.816714,0.205983,4.432625,0.257548
377,62.847826,5.985507,20.788953,323.377713,0.060404,0.913043,0.751438,0.913043,0.248562,0.824395,0.20251,4.508626,0.263048
378,62.847826,5.985507,18.97755,325.189117,0.055141,0.913043,0.768073,0.913043,0.231927,0.834307,0.198124,4.608435,0.278055
379,62.847826,5.985507,18.422442,325.744225,0.053528,0.913043,0.773319,0.913043,0.226681,0.837393,0.19678,4.639913,0.291269
380,62.847826,5.985507,16.611039,327.555628,0.048265,0.913043,0.790948,0.913043,0.209052,0.847621,0.192394,4.745688,0.307041
381,62.847826,5.985507,15.535518,328.631149,0.04514,0.913043,0.801801,0.913043,0.198199,0.853814,0.18979,4.810805,0.348837
382,62.847826,5.985507,13.724114,330.442552,0.039876,0.913043,0.820768,0.913043,0.179232,0.86445,0.185404,4.92461,0.348873
383,62.847826,5.985507,12.648593,331.518073,0.036751,0.913043,0.832461,0.913043,0.167539,0.870892,0.1828,4.994766,0.358242
384,62.847826,5.985507,10.83719,333.329477,0.031488,0.913043,0.852925,0.913043,0.147075,0.881961,0.178414,5.117553,0.369307
385,62.847826,5.985507,9.025786,335.14088,0.026225,0.913043,0.874421,0.913043,0.125579,0.893315,0.174028,5.246528,0.394077
386,62.847826,5.985507,7.214383,336.952284,0.020962,0.913043,0.897029,0.913043,0.102971,0.904965,0.169642,5.382173,0.433853
387,62.847826,5.985507,5.402979,338.763687,0.015699,0.913043,0.920836,0.913043,0.079164,0.916923,0.165256,5.525018,0.437049
388,59.855072,8.978261,5.402979,338.763687,0.015699,0.869565,0.917206,0.869565,0.082794,0.89275,0.15801,5.503236,0.502283
389,59.855072,8.978261,4.809589,339.357078,0.013975,0.869565,0.925623,0.869565,0.074377,0.896719,0.156573,5.553736,0.511742
390,59.855072,8.978261,2.998185,341.168482,0.008711,0.869565,0.952299,0.869565,0.047701,0.909053,0.152187,5.713792,0.515348
391,59.855072,8.978261,1.186782,342.979885,0.003448,0.869565,0.980558,0.869565,0.019442,0.921732,0.147801,5.883347,0.527569
392,56.862319,11.971014,1.186782,342.979885,0.003448,0.826087,0.979556,0.826087,0.020444,0.896299,0.140555,5.877333,0.594428
393,53.869565,14.963768,1.186782,342.979885,0.003448,0.782609,0.978444,0.782609,0.021556,0.869638,0.133308,5.870665,0.594614
394,50.876812,17.956522,1.186782,342.979885,0.003448,0.73913,0.977205,0.73913,0.022795,0.841656,0.126062,5.863231,0.597891
395,47.884058,20.949275,1.186782,342.979885,0.003448,0.695652,0.975815,0.695652,0.024185,0.812254,0.118816,5.85489,0.686378
396,44.891304,23.942029,1.186782,342.979885,0.003448,0.652174,0.974244,0.652174,0.025756,0.78132,0.111569,5.845465,0.694553
397,41.898551,26.934783,1.186782,342.979885,0.003448,0.608696,0.972455,0.608696,0.027545,0.748732,0.104323,5.834731,0.727647
398,38.905797,29.927536,1.186782,342.979885,0.003448,0.565217,0.970399,0.565217,0.029601,0.714353,0.097076,5.822394,0.762932
399,35.913043,32.92029,1.186782,342.979885,0.003448,0.521739,0.968011,0.521739,0.031989,0.678032,0.08983,5.808067,0.766142
400,32.92029,35.913043,1.186782,342.979885,0.003448,0.478261,0.965204,0.478261,0.034796,0.639599,0.082584,5.791225,0.789201
401,29.927536,38.905797,1.186782,342.979885,0.003448,0.434783,0.961857,0.434783,0.038143,0.598864,0.075337,5.771144,0.816484
402,26.934783,41.898551,1.186782,342.979885,0.003448,0.391304,0.957798,0.391304,0.042202,0.555615,0.068091,5.746789,0.819693
403,26.934783,41.898551,0.593391,343.573276,0.001724,0.391304,0.978444,0.391304,0.021556,0.559036,0.066654,5.870665,0.853492
404,23.942029,44.891304,0.593391,343.573276,0.001724,0.347826,0.975815,0.347826,0.024185,0.512849,0.059408,5.85489,0.857918
405,20.949275,47.884058,0.593391,343.573276,0.001724,0.304348,0.972455,0.304348,0.027545,0.463603,0.052161,5.834731,0.866185
406,17.956522,50.876812,0.593391,343.573276,0.001724,0.26087,0.968011,0.26087,0.031989,0.410983,0.044915,5.808067,0.867617
407,14.963768,53.869565,0.593391,343.573276,0.001724,0.217391,0.961857,0.217391,0.038143,0.354632,0.037669,5.771144,0.889873
408,11.971014,56.862319,0.593391,343.573276,0.001724,0.173913,0.952772,0.173913,0.047228,0.294136,0.030422,5.716632,0.902977
409,8.978261,59.855072,0.593391,343.573276,0.001724,0.130435,0.938005,0.130435,0.061995,0.229023,0.023176,5.628032,0.93098
410,5.985507,62.847826,0.593391,343.573276,0.001724,0.086957,0.909804,0.086957,0.090196,0.158741,0.01593,5.458824,0.978669
411,2.992754,65.84058,0.593391,343.573276,0.001724,0.043478,0.834532,0.043478,0.165468,0.082651,0.008683,?,0.996902
412,-0,68.833333,0.593391,343.573276,0.001724,-0,-0,-0,1,-0,0.001437,?,0.999882
413,0,68.833333,0,344.166667,0,0,?,0,?,?,0,?,0.999892
